filename,label,original_file,duration_sec
mixed_sound_328_1.wav,1,mixed_sound_328_1.wav,3.0
sound_390.wav,1,sound_390.wav,3.0
mixed_sound_291_1.wav,1,mixed_sound_291_1.wav,3.0
mixed_sound_238.wav,1,mixed_sound_238.wav,3.0
mixed_sound_698_1.wav,1,mixed_sound_698_1.wav,3.0
sound_214.wav,1,sound_214.wav,3.0
mixed_sound_810.wav,1,mixed_sound_810.wav,3.0
ambulance901.wav,1,ambulance901.wav,3.0
ambulance860.wav,1,ambulance860.wav,3.0
mixed_sound_762.wav,1,mixed_sound_762.wav,3.0
sound_172_1.wav,1,sound_172_1.wav,3.0
mixed_sound_228_1.wav,1,mixed_sound_228_1.wav,3.0
sound_229.wav,1,sound_229.wav,3.0
sound_299.wav,1,sound_299.wav,3.0
sound_192_1.wav,1,sound_192_1.wav,3.0
sound_165.wav,1,sound_165.wav,3.0
mixed_sound_254.wav,1,mixed_sound_254.wav,3.0
mixed_sound_352.wav,1,mixed_sound_352.wav,3.0
mixed_sound_346.wav,1,mixed_sound_346.wav,3.0
mixed_sound_215.wav,1,mixed_sound_215.wav,3.0
mixed_sound_216.wav,1,mixed_sound_216.wav,3.0
sound_822.wav,1,sound_822.wav,3.0
sound_373_1.wav,1,sound_373_1.wav,3.0
sound_153_1.wav,1,sound_153_1.wav,3.0
mixed_sound_801.wav,1,mixed_sound_801.wav,3.0
sound_110.wav,1,sound_110.wav,3.0
sound_193_1.wav,1,sound_193_1.wav,3.0
sound_300.wav,1,sound_300.wav,3.0
mixed_sound_826_1.wav,1,mixed_sound_826_1.wav,3.0
mixed_sound_779.wav,1,mixed_sound_779.wav,3.0
sound_389_1.wav,1,sound_389_1.wav,3.0
sound_309.wav,1,sound_309.wav,3.0
sound_120.wav,1,sound_120.wav,3.0
sound_803.wav,1,sound_803.wav,3.0
mixed_sound_232.wav,1,mixed_sound_232.wav,3.0
mixed_sound_365.wav,1,mixed_sound_365.wav,3.0
mixed_sound_330.wav,1,mixed_sound_330.wav,3.0
mixed_sound_722_1.wav,1,mixed_sound_722_1.wav,3.0
mixed_sound_719_1.wav,1,mixed_sound_719_1.wav,3.0
sound_787.wav,1,sound_787.wav,3.0
sound_384.wav,1,sound_384.wav,3.0
mixed_sound_374.wav,1,mixed_sound_374.wav,3.0
sound_146.wav,1,sound_146.wav,3.0
sound_228.wav,1,sound_228.wav,3.0
sound_124.wav,1,sound_124.wav,3.0
mixed_sound_307_1.wav,1,mixed_sound_307_1.wav,3.0
sound_168.wav,1,sound_168.wav,3.0
sound_178.wav,1,sound_178.wav,3.0
mixed_sound_779_1.wav,1,mixed_sound_779_1.wav,3.0
sound_165_1.wav,1,sound_165_1.wav,3.0
sound_274.wav,1,sound_274.wav,3.0
mixed_sound_714_1.wav,1,mixed_sound_714_1.wav,3.0
sound_816_1.wav,1,sound_816_1.wav,3.0
mixed_sound_794_1.wav,1,mixed_sound_794_1.wav,3.0
mixed_sound_363.wav,1,mixed_sound_363.wav,3.0
sound_220.wav,1,sound_220.wav,3.0
mixed_sound_304.wav,1,mixed_sound_304.wav,3.0
sound_196_1.wav,1,sound_196_1.wav,3.0
mixed_sound_270.wav,1,mixed_sound_270.wav,3.0
sound_116.wav,1,sound_116.wav,3.0
mixed_sound_217.wav,1,mixed_sound_217.wav,3.0
mixed_sound_322_1.wav,1,mixed_sound_322_1.wav,3.0
sound_254.wav,1,sound_254.wav,3.0
mixed_sound_699_1.wav,1,mixed_sound_699_1.wav,3.0
sound_354_1.wav,1,sound_354_1.wav,3.0
mixed_sound_696_1.wav,1,mixed_sound_696_1.wav,3.0
mixed_sound_744.wav,1,mixed_sound_744.wav,3.0
sound_131.wav,1,sound_131.wav,3.0
sound_351_1.wav,1,sound_351_1.wav,3.0
mixed_sound_361.wav,1,mixed_sound_361.wav,3.0
mixed_sound_762_1.wav,1,mixed_sound_762_1.wav,3.0
sound_391.wav,1,sound_391.wav,3.0
mixed_sound_327_1.wav,1,mixed_sound_327_1.wav,3.0
mixed_sound_715.wav,1,mixed_sound_715.wav,3.0
sound_804.wav,1,sound_804.wav,3.0
ambulance857.wav,1,ambulance857.wav,3.0
mixed_sound_226.wav,1,mixed_sound_226.wav,3.0
sound_306.wav,1,sound_306.wav,3.0
ambulance866.wav,1,ambulance866.wav,3.0
mixed_sound_232_1.wav,1,mixed_sound_232_1.wav,3.0
sound_159.wav,1,sound_159.wav,3.0
sound_233.wav,1,sound_233.wav,3.0
mixed_sound_317_1.wav,1,mixed_sound_317_1.wav,3.0
mixed_sound_817_1.wav,1,mixed_sound_817_1.wav,3.0
mixed_sound_247.wav,1,mixed_sound_247.wav,3.0
mixed_sound_358.wav,1,mixed_sound_358.wav,3.0
sound_222.wav,1,sound_222.wav,3.0
mixed_sound_742_1.wav,1,mixed_sound_742_1.wav,3.0
mixed_sound_370_1.wav,1,mixed_sound_370_1.wav,3.0
mixed_sound_790_1.wav,1,mixed_sound_790_1.wav,3.0
mixed_sound_235_1.wav,1,mixed_sound_235_1.wav,3.0
mixed_sound_234.wav,1,mixed_sound_234.wav,3.0
mixed_sound_729.wav,1,mixed_sound_729.wav,3.0
mixed_sound_284_1.wav,1,mixed_sound_284_1.wav,3.0
mixed_sound_737.wav,1,mixed_sound_737.wav,3.0
sound_379.wav,1,sound_379.wav,3.0
sound_786.wav,1,sound_786.wav,3.0
mixed_sound_268.wav,1,mixed_sound_268.wav,3.0
sound_247.wav,1,sound_247.wav,3.0
mixed_sound_784_1.wav,1,mixed_sound_784_1.wav,3.0
mixed_sound_800.wav,1,mixed_sound_800.wav,3.0
mixed_sound_756.wav,1,mixed_sound_756.wav,3.0
sound_788_1.wav,1,sound_788_1.wav,3.0
sound_388.wav,1,sound_388.wav,3.0
sound_387.wav,1,sound_387.wav,3.0
sound_782.wav,1,sound_782.wav,3.0
sound_811_1.wav,1,sound_811_1.wav,3.0
sound_133.wav,1,sound_133.wav,3.0
mixed_sound_319_1.wav,1,mixed_sound_319_1.wav,3.0
sound_189.wav,1,sound_189.wav,3.0
sound_237.wav,1,sound_237.wav,3.0
sound_260.wav,1,sound_260.wav,3.0
sound_789_1.wav,1,sound_789_1.wav,3.0
mixed_sound_798.wav,1,mixed_sound_798.wav,3.0
mixed_sound_787_1.wav,1,mixed_sound_787_1.wav,3.0
sound_353.wav,1,sound_353.wav,3.0
mixed_sound_334.wav,1,mixed_sound_334.wav,3.0
sound_357_1.wav,1,sound_357_1.wav,3.0
mixed_sound_791.wav,1,mixed_sound_791.wav,3.0
mixed_sound_827.wav,1,mixed_sound_827.wav,3.0
sound_158_1.wav,1,sound_158_1.wav,3.0
sound_156.wav,1,sound_156.wav,3.0
mixed_sound_747_1.wav,1,mixed_sound_747_1.wav,3.0
sound_793.wav,1,sound_793.wav,3.0
ambulance872.wav,1,ambulance872.wav,3.0
mixed_sound_754.wav,1,mixed_sound_754.wav,3.0
sound_161.wav,1,sound_161.wav,3.0
sound_157.wav,1,sound_157.wav,3.0
mixed_sound_289_1.wav,1,mixed_sound_289_1.wav,3.0
ambulance881.wav,1,ambulance881.wav,3.0
sound_362.wav,1,sound_362.wav,3.0
mixed_sound_356_1.wav,1,mixed_sound_356_1.wav,3.0
sound_178_1.wav,1,sound_178_1.wav,3.0
sound_168_1.wav,1,sound_168_1.wav,3.0
ambulance899.wav,1,ambulance899.wav,3.0
sound_400.wav,1,sound_400.wav,3.0
mixed_sound_346_1.wav,1,mixed_sound_346_1.wav,3.0
mixed_sound_792.wav,1,mixed_sound_792.wav,3.0
mixed_sound_715_1.wav,1,mixed_sound_715_1.wav,3.0
mixed_sound_276_1.wav,1,mixed_sound_276_1.wav,3.0
sound_807_1.wav,1,sound_807_1.wav,3.0
mixed_sound_781.wav,1,mixed_sound_781.wav,3.0
mixed_sound_227_1.wav,1,mixed_sound_227_1.wav,3.0
mixed_sound_686.wav,1,mixed_sound_686.wav,3.0
mixed_sound_708.wav,1,mixed_sound_708.wav,3.0
mixed_sound_245_1.wav,1,mixed_sound_245_1.wav,3.0
mixed_sound_734_1.wav,1,mixed_sound_734_1.wav,3.0
sound_251.wav,1,sound_251.wav,3.0
mixed_sound_233.wav,1,mixed_sound_233.wav,3.0
mixed_sound_229.wav,1,mixed_sound_229.wav,3.0
mixed_sound_765_1.wav,1,mixed_sound_765_1.wav,3.0
ambulance885.wav,1,ambulance885.wav,3.0
mixed_sound_313_1.wav,1,mixed_sound_313_1.wav,3.0
sound_806_1.wav,1,sound_806_1.wav,3.0
sound_190.wav,1,sound_190.wav,3.0
mixed_sound_279.wav,1,mixed_sound_279.wav,3.0
mixed_sound_314.wav,1,mixed_sound_314.wav,3.0
sound_386_1.wav,1,sound_386_1.wav,3.0
mixed_sound_256.wav,1,mixed_sound_256.wav,3.0
sound_248.wav,1,sound_248.wav,3.0
sound_246.wav,1,sound_246.wav,3.0
ambulance879.wav,1,ambulance879.wav,3.0
sound_152.wav,1,sound_152.wav,3.0
sound_169.wav,1,sound_169.wav,3.0
sound_358.wav,1,sound_358.wav,3.0
mixed_sound_794.wav,1,mixed_sound_794.wav,3.0
sound_823.wav,1,sound_823.wav,3.0
mixed_sound_351.wav,1,mixed_sound_351.wav,3.0
mixed_sound_716.wav,1,mixed_sound_716.wav,3.0
mixed_sound_729_1.wav,1,mixed_sound_729_1.wav,3.0
mixed_sound_799.wav,1,mixed_sound_799.wav,3.0
mixed_sound_358_1.wav,1,mixed_sound_358_1.wav,3.0
sound_158.wav,1,sound_158.wav,3.0
mixed_sound_769_1.wav,1,mixed_sound_769_1.wav,3.0
sound_303.wav,1,sound_303.wav,3.0
mixed_sound_772_1.wav,1,mixed_sound_772_1.wav,3.0
sound_360_1.wav,1,sound_360_1.wav,3.0
mixed_sound_725_1.wav,1,mixed_sound_725_1.wav,3.0
ambulance883.wav,1,ambulance883.wav,3.0
mixed_sound_279_1.wav,1,mixed_sound_279_1.wav,3.0
mixed_sound_341_1.wav,1,mixed_sound_341_1.wav,3.0
sound_789.wav,1,sound_789.wav,3.0
mixed_sound_783.wav,1,mixed_sound_783.wav,3.0
mixed_sound_802_1.wav,1,mixed_sound_802_1.wav,3.0
mixed_sound_325_1.wav,1,mixed_sound_325_1.wav,3.0
mixed_sound_750.wav,1,mixed_sound_750.wav,3.0
mixed_sound_287_1.wav,1,mixed_sound_287_1.wav,3.0
mixed_sound_298_1.wav,1,mixed_sound_298_1.wav,3.0
sound_800.wav,1,sound_800.wav,3.0
mixed_sound_697.wav,1,mixed_sound_697.wav,3.0
ambulance862.wav,1,ambulance862.wav,3.0
mixed_sound_755_1.wav,1,mixed_sound_755_1.wav,3.0
sound_377.wav,1,sound_377.wav,3.0
sound_182_1.wav,1,sound_182_1.wav,3.0
mixed_sound_701.wav,1,mixed_sound_701.wav,3.0
sound_308.wav,1,sound_308.wav,3.0
mixed_sound_240_1.wav,1,mixed_sound_240_1.wav,3.0
mixed_sound_809_1.wav,1,mixed_sound_809_1.wav,3.0
ambulance897.wav,1,ambulance897.wav,3.0
mixed_sound_789_1.wav,1,mixed_sound_789_1.wav,3.0
mixed_sound_315.wav,1,mixed_sound_315.wav,3.0
sound_177_1.wav,1,sound_177_1.wav,3.0
mixed_sound_822_1.wav,1,mixed_sound_822_1.wav,3.0
sound_150.wav,1,sound_150.wav,3.0
mixed_sound_349.wav,1,mixed_sound_349.wav,3.0
sound_106.wav,1,sound_106.wav,3.0
sound_779.wav,1,sound_779.wav,3.0
mixed_sound_292_1.wav,1,mixed_sound_292_1.wav,3.0
sound_812.wav,1,sound_812.wav,3.0
mixed_sound_303_1.wav,1,mixed_sound_303_1.wav,3.0
sound_396.wav,1,sound_396.wav,3.0
mixed_sound_272.wav,1,mixed_sound_272.wav,3.0
mixed_sound_804_1.wav,1,mixed_sound_804_1.wav,3.0
mixed_sound_709.wav,1,mixed_sound_709.wav,3.0
mixed_sound_240.wav,1,mixed_sound_240.wav,3.0
mixed_sound_304_1.wav,1,mixed_sound_304_1.wav,3.0
mixed_sound_377_1.wav,1,mixed_sound_377_1.wav,3.0
sound_794.wav,1,sound_794.wav,3.0
sound_215.wav,1,sound_215.wav,3.0
mixed_sound_213.wav,1,mixed_sound_213.wav,3.0
mixed_sound_296.wav,1,mixed_sound_296.wav,3.0
mixed_sound_273.wav,1,mixed_sound_273.wav,3.0
sound_276.wav,1,sound_276.wav,3.0
mixed_sound_297.wav,1,mixed_sound_297.wav,3.0
mixed_sound_371_1.wav,1,mixed_sound_371_1.wav,3.0
mixed_sound_202_1.wav,1,mixed_sound_202_1.wav,3.0
mixed_sound_214_1.wav,1,mixed_sound_214_1.wav,3.0
sound_160.wav,1,sound_160.wav,3.0
mixed_sound_288_1.wav,1,mixed_sound_288_1.wav,3.0
mixed_sound_824_1.wav,1,mixed_sound_824_1.wav,3.0
mixed_sound_753.wav,1,mixed_sound_753.wav,3.0
sound_179_1.wav,1,sound_179_1.wav,3.0
mixed_sound_726.wav,1,mixed_sound_726.wav,3.0
sound_277.wav,1,sound_277.wav,3.0
mixed_sound_222.wav,1,mixed_sound_222.wav,3.0
sound_395_1.wav,1,sound_395_1.wav,3.0
mixed_sound_744_1.wav,1,mixed_sound_744_1.wav,3.0
sound_224.wav,1,sound_224.wav,3.0
ambulance874.wav,1,ambulance874.wav,3.0
mixed_sound_335.wav,1,mixed_sound_335.wav,3.0
mixed_sound_807.wav,1,mixed_sound_807.wav,3.0
mixed_sound_317.wav,1,mixed_sound_317.wav,3.0
sound_381.wav,1,sound_381.wav,3.0
mixed_sound_274_1.wav,1,mixed_sound_274_1.wav,3.0
mixed_sound_258_1.wav,1,mixed_sound_258_1.wav,3.0
mixed_sound_245.wav,1,mixed_sound_245.wav,3.0
mixed_sound_341.wav,1,mixed_sound_341.wav,3.0
mixed_sound_331.wav,1,mixed_sound_331.wav,3.0
mixed_sound_331_1.wav,1,mixed_sound_331_1.wav,3.0
mixed_sound_342.wav,1,mixed_sound_342.wav,3.0
sound_164.wav,1,sound_164.wav,3.0
sound_155_1.wav,1,sound_155_1.wav,3.0
mixed_sound_201.wav,1,mixed_sound_201.wav,3.0
sound_161_1.wav,1,sound_161_1.wav,3.0
mixed_sound_746_1.wav,1,mixed_sound_746_1.wav,3.0
sound_182.wav,1,sound_182.wav,3.0
mixed_sound_689_1.wav,1,mixed_sound_689_1.wav,3.0
mixed_sound_301.wav,1,mixed_sound_301.wav,3.0
mixed_sound_262.wav,1,mixed_sound_262.wav,3.0
mixed_sound_260_1.wav,1,mixed_sound_260_1.wav,3.0
sound_263.wav,1,sound_263.wav,3.0
mixed_sound_366.wav,1,mixed_sound_366.wav,3.0
mixed_sound_755.wav,1,mixed_sound_755.wav,3.0
mixed_sound_371.wav,1,mixed_sound_371.wav,3.0
mixed_sound_230_1.wav,1,mixed_sound_230_1.wav,3.0
mixed_sound_818.wav,1,mixed_sound_818.wav,3.0
sound_365_1.wav,1,sound_365_1.wav,3.0
mixed_sound_211.wav,1,mixed_sound_211.wav,3.0
mixed_sound_337_1.wav,1,mixed_sound_337_1.wav,3.0
sound_117.wav,1,sound_117.wav,3.0
sound_812_1.wav,1,sound_812_1.wav,3.0
mixed_sound_734.wav,1,mixed_sound_734.wav,3.0
mixed_sound_297_1.wav,1,mixed_sound_297_1.wav,3.0
sound_284.wav,1,sound_284.wav,3.0
ambulance904.wav,1,ambulance904.wav,3.0
sound_376_1.wav,1,sound_376_1.wav,3.0
mixed_sound_367_1.wav,1,mixed_sound_367_1.wav,3.0
mixed_sound_713.wav,1,mixed_sound_713.wav,3.0
mixed_sound_788.wav,1,mixed_sound_788.wav,3.0
mixed_sound_748_1.wav,1,mixed_sound_748_1.wav,3.0
sound_294.wav,1,sound_294.wav,3.0
sound_121.wav,1,sound_121.wav,3.0
sound_199.wav,1,sound_199.wav,3.0
sound_394.wav,1,sound_394.wav,3.0
mixed_sound_230.wav,1,mixed_sound_230.wav,3.0
mixed_sound_368.wav,1,mixed_sound_368.wav,3.0
mixed_sound_372.wav,1,mixed_sound_372.wav,3.0
mixed_sound_376.wav,1,mixed_sound_376.wav,3.0
sound_794_1.wav,1,sound_794_1.wav,3.0
sound_249.wav,1,sound_249.wav,3.0
mixed_sound_804.wav,1,mixed_sound_804.wav,3.0
mixed_sound_792_1.wav,1,mixed_sound_792_1.wav,3.0
mixed_sound_310_1.wav,1,mixed_sound_310_1.wav,3.0
sound_160_1.wav,1,sound_160_1.wav,3.0
mixed_sound_224.wav,1,mixed_sound_224.wav,3.0
mixed_sound_244_1.wav,1,mixed_sound_244_1.wav,3.0
sound_390_1.wav,1,sound_390_1.wav,3.0
sound_258.wav,1,sound_258.wav,3.0
sound_795.wav,1,sound_795.wav,3.0
ambulance858.wav,1,ambulance858.wav,3.0
mixed_sound_726_1.wav,1,mixed_sound_726_1.wav,3.0
sound_193.wav,1,sound_193.wav,3.0
mixed_sound_210.wav,1,mixed_sound_210.wav,3.0
